age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,note_evaluation_variation,satisfaction_moyenne,evaluation_satisfaction,ratio_satisfaction_anciennete,risque_burnout,salaire_moyen_poste,salaire_moyen_poste_departement,ratio_salaire_moyen_poste_departement,non_satisfait_sous_paye,mobilite_interne,stagnation_ratio,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale
39,5377,2,10,7,7,2,3,1,4,3,0,13,3,3,10,5,1,7,0,2.5,0,0.3125,0,7295.137931034483,7295.137931034483,0.7370662557489873,0,0,0.875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,4066,1,7,7,7,4,2,1,1,3,0,11,2,3,19,3,1,0,1,2.25,0,0.28125,0,3237.169884169884,3237.169884169884,1.2560354091650199,0,0,0.875,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,5208,1,16,16,15,2,4,1,4,3,0,11,0,2,18,5,1,1,-1,2.5,0,0.14705882352941177,0,3239.972602739726,3239.972602739726,1.6074209996702153,0,1,0.8823529411764706,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,4877,0,6,5,3,2,1,1,2,2,0,21,1,5,27,3,1,0,3,1.75,0,0.2916666666666667,0,7295.137931034483,7295.137931034483,0.6685274556979377,1,2,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21,3117,1,3,2,2,3,3,4,3,3,0,18,0,2,5,1,1,2,0,3.25,0,1.0833333333333333,0,3239.972602739726,3239.972602739726,0.9620451720376462,0,0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,1569,1,0,0,0,2,3,4,3,4,1,12,0,2,3,2,2,0,0,3.25,0,3.25,0,2626.0,2626.0,0.5974866717440975,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,19658,3,27,5,2,4,3,3,3,3,0,11,1,2,26,4,1,1,0,3.25,0,0.5416666666666666,0,17181.676470588234,18088.636363636364,1.0867596431712527,0,3,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,3069,0,11,10,8,3,2,3,4,3,0,15,1,3,3,2,1,0,1,3.25,1,0.29545454545454547,0,3237.169884169884,3237.169884169884,0.9480503371193915,0,2,0.7272727272727273,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,10435,1,18,18,15,1,2,3,4,3,0,13,2,2,15,3,1,14,1,2.75,1,0.14473684210526316,0,7295.137931034483,7295.137931034483,1.4304047570654048,0,3,0.7894736842105263,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35,4148,1,15,14,11,3,3,3,4,3,0,12,1,5,8,4,0,2,0,3.25,0,0.21666666666666667,0,7528.763358778626,7528.763358778626,0.5509536961556089,0,3,0.7333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,5768,3,9,4,3,3,3,3,1,2,0,17,3,2,19,3,1,0,0,2.25,0,0.45,0,7295.137931034483,7295.137931034483,0.790663597388908,1,1,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39,5042,0,10,9,2,1,3,3,4,1,0,13,0,2,4,3,2,3,0,2.25,0,0.225,0,7295.137931034483,7295.137931034483,0.691145259714784,1,7,0.2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45,5770,1,10,10,7,4,2,4,1,3,0,19,2,3,2,2,1,3,1,3.0,1,0.2727272727272727,0,7295.137931034483,7295.137931034483,0.7909377525891123,0,3,0.6363636363636364,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
38,7756,3,10,5,4,4,2,3,4,4,1,19,1,6,2,2,1,0,1,3.75,1,0.625,0,7295.137931034483,7295.137931034483,1.0631738663918813,0,1,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35,10306,9,15,13,12,4,2,1,3,3,0,17,0,3,10,3,1,6,1,2.75,1,0.19642857142857142,0,6924.2791411042945,6924.2791411042945,1.4883859806894475,0,1,0.8571428571428571,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3936,1,8,8,4,2,3,2,1,1,0,11,1,2,10,3,1,7,0,1.5,0,0.16666666666666666,0,3239.972602739726,3239.972602739726,1.2148250873083655,0,4,0.4444444444444444,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,7945,6,18,4,2,3,3,4,4,2,1,15,0,2,16,3,1,3,0,3.25,0,0.65,0,7295.137931034483,7295.137931034483,1.089081532811178,0,2,0.4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
44,5743,4,14,10,7,1,3,4,3,3,1,11,0,3,1,5,2,0,0,2.75,0,0.25,0,4235.75,4235.75,1.3558401699817033,0,3,0.6363636363636364,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,15202,2,23,2,2,3,2,4,2,3,0,25,1,3,4,5,2,2,2,3.0,1,1.0,0,17181.676470588234,17130.333333333332,0.8874316514564807,0,0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,5440,6,7,2,2,1,1,4,4,2,1,14,2,2,15,2,1,2,2,2.75,1,0.9166666666666666,0,6924.2791411042945,6924.2791411042945,0.7856413482389476,0,0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,3760,1,6,6,3,1,3,4,3,3,1,13,0,2,2,1,2,1,0,2.75,0,0.39285714285714285,0,3239.972602739726,3239.972602739726,1.160503640314902,0,3,0.42857142857142855,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,3517,7,5,3,2,2,4,3,1,3,0,17,0,0,8,3,1,0,-1,2.25,0,0.5625,0,3239.972602739726,3239.972602739726,1.0855030061136997,0,1,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,2580,2,6,4,2,4,3,4,3,2,0,13,0,0,2,3,2,1,0,3.25,0,0.65,0,3239.972602739726,3239.972602739726,0.7963030297905445,0,2,0.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,2166,3,10,4,2,1,3,1,2,1,1,14,0,3,7,3,1,0,0,1.25,0,0.25,1,3237.169884169884,3237.169884169884,0.6691029749757582,1,2,0.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,5869,9,8,5,2,3,2,3,3,3,0,11,0,2,10,3,1,1,1,3.0,1,0.5,0,6924.2791411042945,6924.2791411042945,0.8475972560320558,0,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,8008,4,9,3,2,2,3,1,3,3,0,12,2,6,5,4,1,0,0,2.25,0,0.5625,0,7528.763358778626,7528.763358778626,1.0636540980747626,0,1,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,5206,1,7,7,7,4,4,3,3,3,0,17,2,6,2,1,2,0,-1,3.25,0,0.40625,0,7295.137931034483,7295.137931034483,0.7136259861315283,0,0,0.875,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39,5295,4,7,5,4,4,3,2,3,3,0,21,0,3,12,3,1,1,1,3.0,1,0.5,0,7295.137931034483,7295.137931034483,0.7258258925406151,0,1,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
49,16413,3,27,4,2,1,3,2,2,3,0,16,2,2,22,4,1,1,0,2.0,0,0.4,0,16033.55,16033.55,1.0236660003555047,0,2,0.4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,13269,5,19,14,11,4,2,1,3,3,0,15,3,3,17,5,1,1,1,2.75,1,0.18333333333333332,0,16033.55,16033.55,0.8275771741130318,0,3,0.7333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,2783,1,2,2,2,3,3,3,1,3,0,19,0,3,2,3,1,2,0,2.5,0,0.8333333333333334,0,2626.0,2626.0,1.0597867479055598,0,0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,5433,1,11,11,8,4,3,2,3,3,0,12,1,2,3,3,1,7,0,3.0,0,0.25,0,3239.972602739726,3239.972602739726,1.6768660313379955,0,3,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,2013,2,15,4,3,1,3,2,3,3,0,11,0,4,7,3,1,1,0,2.25,0,0.45,0,3237.169884169884,3237.169884169884,0.6218394684331493,1,1,0.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,13966,2,30,15,11,3,2,3,2,3,1,19,1,3,6,1,1,2,1,2.75,1,0.171875,0,7528.763358778626,7528.763358778626,1.8550191225914254,0,4,0.6875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,4374,0,4,3,2,4,2,3,3,3,0,15,0,6,1,4,0,1,1,3.25,1,0.8125,0,7295.137931034483,7295.137931034483,0.5995774228465818,0,1,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36,6842,6,13,5,4,4,4,1,1,3,0,20,1,3,3,2,1,0,0,2.25,0,0.375,0,7528.763358778626,7528.763358778626,0.9087813859924483,1,1,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,17426,3,36,10,8,2,3,3,3,3,0,25,1,6,22,5,1,4,1,2.75,1,0.25,0,17181.676470588234,17130.333333333332,1.017259831488004,0,2,0.7272727272727273,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,17603,1,14,14,10,3,2,3,1,3,0,24,1,3,15,2,1,6,2,2.5,1,0.16666666666666666,0,16033.55,16033.55,1.0978853716114023,0,4,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,4581,3,13,11,9,4,3,4,1,4,1,24,0,2,12,4,2,6,1,3.25,1,0.2708333333333333,0,6924.2791411042945,6924.2791411042945,0.6615851132872461,0,2,0.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,4735,7,19,13,11,4,3,4,4,4,0,15,2,4,1,3,2,2,0,4.0,0,0.2857142857142857,0,3239.972602739726,3239.972602739726,1.4614321108752824,0,2,0.7857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,4187,1,10,10,0,1,2,2,2,2,1,13,1,3,5,3,1,0,1,1.75,0,0.1590909090909091,1,6924.2791411042945,6924.2791411042945,0.6046838832861164,1,10,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,5505,1,6,6,2,4,3,4,3,3,0,14,2,5,2,4,1,0,0,3.5,0,0.5,0,6924.2791411042945,6924.2791411042945,0.7950286069954792,0,4,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,5470,0,10,9,5,4,3,2,3,2,0,13,2,4,2,3,1,1,0,2.75,0,0.275,0,3239.972602739726,3239.972602739726,1.6882858809900303,0,4,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,5476,1,10,10,0,1,3,4,1,3,0,11,2,2,5,4,1,0,0,2.25,0,0.20454545454545456,0,6924.2791411042945,6924.2791411042945,0.7908404453964112,1,10,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,2587,4,17,2,2,4,3,1,2,2,1,16,1,2,16,3,1,2,0,2.25,0,0.75,1,3237.169884169884,3237.169884169884,0.7991548459197999,1,0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,2440,1,4,4,3,4,2,2,2,3,0,22,0,3,2,3,2,3,2,2.75,1,0.55,0,3237.169884169884,3237.169884169884,0.7537448102219991,0,1,0.6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,15972,6,29,3,2,2,4,2,3,3,0,14,3,2,2,4,1,1,-1,2.5,0,0.625,0,17181.676470588234,16986.972972972973,0.9402499212433056,0,1,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,15379,4,23,8,7,3,3,3,1,3,0,14,0,2,1,3,1,0,0,2.5,0,0.2777777777777778,0,17181.676470588234,17130.333333333332,0.897764199957191,0,1,0.7777777777777778,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,7082,3,21,2,0,4,3,3,4,3,1,16,0,2,23,2,1,0,0,3.5,0,1.1666666666666667,0,6924.2791411042945,6924.2791411042945,1.022777946365483,0,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,2728,1,2,2,2,4,3,1,1,3,0,11,0,3,9,1,1,0,0,2.25,0,0.75,0,2626.0,2626.0,1.038842345773039,0,0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,5368,1,7,6,5,3,3,4,3,3,1,25,1,2,16,3,0,1,1,3.25,1,0.4642857142857143,0,6924.2791411042945,6924.2791411042945,0.7752431539240203,0,1,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,5347,6,10,3,2,1,3,3,2,2,0,14,2,2,26,4,1,0,0,2.0,0,0.5,0,7528.763358778626,7528.763358778626,0.710209598202517,1,1,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,3195,4,8,2,2,3,3,4,1,3,1,18,3,2,1,3,1,2,0,2.75,0,0.9166666666666666,0,4235.75,4235.75,0.7542938086525409,0,0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,3989,1,5,5,4,4,2,3,1,3,1,11,0,2,8,1,1,1,1,2.75,1,0.4583333333333333,0,3237.169884169884,3237.169884169884,1.2322491999899814,0,1,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,3306,7,7,0,0,4,3,3,4,2,0,19,1,5,4,2,1,0,0,3.25,0,3.25,0,3237.169884169884,3237.169884169884,1.0212624354893152,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,7005,3,11,4,3,2,4,4,3,3,0,15,0,2,24,4,1,1,-1,3.0,0,0.6,0,7528.763358778626,7528.763358778626,0.9304316879387753,0,1,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,2655,2,19,9,7,4,3,3,3,3,1,11,2,3,7,2,2,7,0,3.25,0,0.325,0,2626.0,2626.0,1.011043412033511,0,2,0.7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,1393,1,1,1,0,4,3,2,1,3,0,12,0,2,2,4,1,0,0,2.5,0,1.25,0,3237.169884169884,3237.169884169884,0.43031414780296917,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,2570,1,7,7,7,4,3,4,3,3,0,20,0,5,7,3,0,5,1,3.5,1,0.4375,0,3237.169884169884,3237.169884169884,0.7939033451928433,0,0,0.875,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,3537,5,8,4,2,1,2,2,4,3,0,12,1,1,22,3,1,1,1,2.5,1,0.5,0,3239.972602739726,3239.972602739726,1.0916758978175023,0,2,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,3986,1,15,15,10,2,2,4,3,4,0,14,1,3,5,2,1,4,1,3.25,1,0.203125,0,3237.169884169884,3237.169884169884,1.2313224645675773,0,5,0.625,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,10883,3,19,1,0,3,1,4,3,4,0,20,1,2,1,4,1,0,3,3.5,1,1.75,0,7528.763358778626,7528.763358778626,1.4455229207477076,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,2028,1,14,14,11,2,4,2,4,3,0,18,3,6,21,3,1,2,-1,2.75,0,0.18333333333333332,0,3237.169884169884,3237.169884169884,0.6264731455451698,0,3,0.7333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,9525,1,6,6,3,3,1,4,3,2,0,14,2,2,1,4,2,1,2,3.0,1,0.42857142857142855,0,6924.2791411042945,6924.2791411042945,1.3755944562455837,0,3,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,2929,1,10,10,9,2,2,4,2,3,0,12,0,3,19,3,1,8,1,2.75,1,0.25,0,3239.972602739726,3239.972602739726,0.9040199900219011,0,1,0.8181818181818182,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,2275,1,3,3,2,3,3,4,2,3,1,21,1,2,7,3,1,0,1,3.0,1,0.75,0,2626.0,2626.0,0.8663366336633663,0,1,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,7879,1,9,8,7,3,4,4,2,3,1,19,1,2,2,3,1,6,-1,3.0,0,0.3333333333333333,0,7528.763358778626,7528.763358778626,1.0465198100313504,0,1,0.7777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,4930,0,6,5,4,1,2,4,3,4,1,14,0,2,2,4,2,1,1,3.0,1,0.5,0,3239.972602739726,3239.972602739726,1.5216178049873583,0,1,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,7847,1,10,10,9,4,3,4,1,3,1,17,1,3,2,3,1,8,0,3.0,0,0.2727272727272727,0,6924.2791411042945,6924.2791411042945,1.133258760961585,0,1,0.8181818181818182,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,4401,1,5,5,3,3,4,3,4,3,0,16,1,1,9,3,1,0,-1,3.25,0,0.5416666666666666,0,3239.972602739726,3239.972602739726,1.3583448194217775,0,2,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,9241,1,10,10,8,4,3,3,2,3,0,12,0,3,6,3,1,8,0,3.0,0,0.2727272727272727,0,6924.2791411042945,6924.2791411042945,1.3345793564478152,0,2,0.7272727272727273,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,2974,9,9,5,3,4,3,3,3,3,0,17,1,2,9,4,1,1,0,3.25,0,0.5416666666666666,0,3237.169884169884,3237.169884169884,0.9187037154099285,0,2,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,4502,3,17,13,7,3,3,4,3,2,0,15,0,2,2,4,1,6,0,3.0,0,0.21428571428571427,0,2626.0,2626.0,1.7143945163747143,0,6,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
